ID	5p4_25c	5p4_27c	5p4_31cfoxc1	5p4_32cfoxc1	5p4_33cfoxc1	chromosome_name	start_position	end_position	description	external_gene_name
ENSG00000163872	8.23339924926668	8.25762937738664	8.78813502746289	8.55520635636258	8.50580564385898	3	183697748	183812805	YEATS domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25489]	YEATS2
ENSG00000163874	8.78748472876042	8.84419403931729	9.3773229115138	9.06522286566023	9.09733529166223	1	37474496	37484379	zinc finger CCCH-type containing 12A [Source:HGNC Symbol;Acc:HGNC:26259]	ZC3H12A
ENSG00000163875	9.10480884894975	9.17434912831512	9.04742902946338	9.05990921806973	9.15643837589534	1	37489993	37514806	MYST/Esa1 associated factor 6 [Source:HGNC Symbol;Acc:HGNC:25674]	MEAF6
ENSG00000163877	6.98663433991513	7.24322550451872	7.09739918658147	7.22579397976977	7.30695715630072	1	37534449	37554293	Smad nuclear interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:30587]	SNIP1
ENSG00000163879	1.59125534812168	2.01089091010935	2.29629291785409	1.98332140549035	2.31715936316078	1	37556919	37566857	dynein axonemal light intermediate chain 1 [Source:HGNC Symbol;Acc:HGNC:14353]	DNALI1
ENSG00000163882	7.89813260096452	7.7423554048635	7.78180973886232	7.69892435168414	7.54096303361362	3	184360856	184368596	RNA polymerase II, I and III subunit H [Source:HGNC Symbol;Acc:HGNC:9195]	POLR2H
ENSG00000163884	3.46800598579896	2.81979498664789	4.13961230912932	3.78667665139096	2.57999472935762	3	126342635	126357458	KLF transcription factor 15 [Source:HGNC Symbol;Acc:HGNC:14536]	KLF15
ENSG00000163898	6.29471073101537	6.3181010934229	6.03445804165279	5.65058430210023	5.90102680590164	3	185506262	185552617	lipase H [Source:HGNC Symbol;Acc:HGNC:18483]	LIPH
ENSG00000163900	8.36695235882117	8.55749615209821	8.05546645052216	8.14772171420234	8.18388164188065	3	185476496	185499057	transmembrane protein 41A [Source:HGNC Symbol;Acc:HGNC:30544]	TMEM41A
ENSG00000163902	11.4351660157306	11.246917949175	11.2579160339581	11.2071477891201	11.2204513051675	3	128619968	128681075	ribophorin I [Source:HGNC Symbol;Acc:HGNC:10381]	RPN1
ENSG00000163904	9.05380532723568	9.08593855973556	8.95094197238446	9.14014926420779	9.03570710906573	3	185582496	185633551	SUMO specific peptidase 2 [Source:HGNC Symbol;Acc:HGNC:23116]	SENP2
ENSG00000163909	2.59282428046555	1.00726973412063	1.56363161088981	1.57014663376751	1.58098965305343	1	39623435	39639643	hes related family bHLH transcription factor with YRPW motif like [Source:HGNC Symbol;Acc:HGNC:4882]	HEYL
ENSG00000163913	6.45226447352783	6.3181010934229	6.05582456665813	6.4042445753073	6.26090076374544	3	129429607	129520510	intraflagellar transport 122 [Source:HGNC Symbol;Acc:HGNC:13556]	IFT122
ENSG00000163918	6.45226447352783	6.64371387111387	6.17777638006414	6.18747551773483	6.48595611006875	3	186789880	186807058	replication factor C subunit 4 [Source:HGNC Symbol;Acc:HGNC:9972]	RFC4
ENSG00000163923	6.09675363261741	5.74215117748329	6.17777638006414	5.62202395275807	5.99412998599742	3	187120927	187180972	ribosomal protein L39 like [Source:HGNC Symbol;Acc:HGNC:17094]	RPL39L
ENSG00000163930	10.3245711929916	10.396035153448	10.4657585133841	10.2951489598923	10.3581758072731	3	52401008	52410008	BRCA1 associated deubiquitinase 1 [Source:HGNC Symbol;Acc:HGNC:950]	BAP1
ENSG00000163931	12.6895672934815	12.6782812465314	12.9094862138489	12.7461130855185	12.7749872661543	3	53224712	53256052	transketolase [Source:HGNC Symbol;Acc:HGNC:11834]	TKT
ENSG00000163932	9.20662969007912	9.30219231044897	9.4025593748545	9.25387937016909	9.18633964768588	3	53156009	53192717	protein kinase C delta [Source:HGNC Symbol;Acc:HGNC:9399]	PRKCD
ENSG00000163933	7.21881887018575	7.23357468878785	7.00155510545005	7.17754383529881	7.20353035991331	3	53066853	53130472	RFT1 glycolipid translocator homolog [Source:HGNC Symbol;Acc:HGNC:30220]	RFT1
ENSG00000163935	6.68176220692955	6.70086343941024	6.62641720809722	6.73281414532707	6.73555945154257	3	52903564	53046750	Scm like with four mbt domains 1 [Source:HGNC Symbol;Acc:HGNC:20255]	SFMBT1
ENSG00000163938	9.25258748243215	9.23364732790539	9.12781232920417	9.22568319311865	9.22766622151586	3	52681156	52696160	G protein nucleolar 3 [Source:HGNC Symbol;Acc:HGNC:29931]	GNL3
ENSG00000163939	9.27854045460349	9.43654675017036	9.46578097199801	9.56646254548463	9.51760669356302	3	52544735	52685966	polybromo 1 [Source:HGNC Symbol;Acc:HGNC:30064]	PBRM1
ENSG00000163945	5.70968797873355	5.26205073665551	5.89915384885606	5.02279313809937	5.35173436494893	4	1345691	1395989	UV stimulated scaffold protein A [Source:HGNC Symbol;Acc:HGNC:29304]	UVSSA
ENSG00000163946	9.15151943084031	9.05886980853086	9.23237962309395	9.42069450616775	9.21321516514834	3	56620132	56683265	transcription activation suppressor [Source:HGNC Symbol;Acc:HGNC:30314]	TASOR
ENSG00000163947	8.18432216992178	8.35875452577645	8.35168573994255	8.52467324550223	8.83325345380847	3	56727418	57079329	Rho guanine nucleotide exchange factor 3 [Source:HGNC Symbol;Acc:HGNC:683]	ARHGEF3
ENSG00000163950	8.96360636987922	9.02009949394861	8.82904096244974	9.01942050749548	9.05203955254366	4	1692731	1712344	stem-loop histone mRNA binding protein [Source:HGNC Symbol;Acc:HGNC:10904]	SLBP
ENSG00000163956	10.102177542153	9.95112623373397	9.92646957164087	9.81221439253972	10.034332014305	4	3503612	3532446	LDL receptor related protein associated protein 1 [Source:HGNC Symbol;Acc:HGNC:6701]	LRPAP1
ENSG00000163959	3.81611246910856	4.10111676605087	3.4302651751641	4.14889066679003	4.24227860926789	3	196211487	196243178	solute carrier family 51 member A [Source:HGNC Symbol;Acc:HGNC:29955]	SLC51A
ENSG00000163960	8.98382491299269	8.73214516592538	8.95094197238446	9.15018517244284	9.15895395564555	3	196347659	196432430	UBX domain protein 7 [Source:HGNC Symbol;Acc:HGNC:29119]	UBXN7
ENSG00000163961	6.8673289810768	6.82172909342119	6.94542186329756	7.47768868699408	7.2886954286619	3	196468783	196503768	ring finger protein 168 [Source:HGNC Symbol;Acc:HGNC:26661]	RNF168
ENSG00000163964	7.50922296977425	7.65828705581073	7.36895580612635	7.60718876956476	7.54096303361362	3	196639775	196736007	phosphatidylinositol glycan anchor biosynthesis class X [Source:HGNC Symbol;Acc:HGNC:26046]	PIGX
ENSG00000163975	5.46864701368151	5.18402712191914	5.49215199896943	5.0658418566325	4.74914542661995	3	196980590	197029874	melanotransferrin [Source:HGNC Symbol;Acc:HGNC:7037]	MELTF
ENSG00000163993	5.53278663926684	5.89690146582441	4.55419924707678	5.0658418566325	5.51772847558021	4	6693878	6697170	S100 calcium binding protein P [Source:HGNC Symbol;Acc:HGNC:10504]	S100P
ENSG00000163995	7.16923462089408	7.14368295889039	7.19691939781475	7.14779967384868	7.36911204757138	4	7965310	8158832	actin binding LIM protein family member 2 [Source:HGNC Symbol;Acc:HGNC:19195]	ABLIM2
ENSG00000164002	5.05353830314623	5.79560033904524	4.49285747926249	5.30020808955915	5.2421213790941	1	40508441	40517724	exonuclease 5 [Source:HGNC Symbol;Acc:HGNC:26115]	EXO5
ENSG00000164008	3.5936081072702	3.0126980953547	2.97193800606737	4.14889066679003	4.16429356622822	1	42767245	42779491	chromosome 1 open reading frame 50 [Source:HGNC Symbol;Acc:HGNC:28795]	C1orf50
ENSG00000164010	7.53293988536688	7.39812090017939	7.93379839993954	7.65025415627257	7.54865725543003	1	42817078	42845907	erythroblast membrane associated protein (Scianna blood group) [Source:HGNC Symbol;Acc:HGNC:15743]	ERMAP
ENSG00000164011	6.40163454209228	6.2622406473823	5.89915384885606	6.14795558050425	6.35166149579354	1	42846573	42852477	zinc finger protein 691 [Source:HGNC Symbol;Acc:HGNC:28028]	ZNF691
ENSG00000164022	8.56015073085907	8.50230285692753	8.23945234159112	8.50916089516281	8.43699728570508	4	106315544	106349456	aminoacyl tRNA synthetase complex interacting multifunctional protein 1 [Source:HGNC Symbol;Acc:HGNC:10648]	AIMP1
ENSG00000164023	7.97517569884952	7.68685762281932	8.45982752185111	8.27699804869588	8.01086797813284	4	107824563	107915047	sphingomyelin synthase 2 [Source:HGNC Symbol;Acc:HGNC:28395]	SGMS2
ENSG00000164024	9.19923747360158	9.20183034074382	9.40464262163639	9.29742600901007	9.27944841364974	4	98995359	99063443	methionyl aminopeptidase 1 [Source:HGNC Symbol;Acc:HGNC:15789]	METAP1
ENSG00000164031	7.87357481592716	7.90318537966331	7.9792373430374	8.0384987762578	8.04934151879149	4	99896248	99946653	DnaJ heat shock protein family (Hsp40) member B14 [Source:HGNC Symbol;Acc:HGNC:25881]	DNAJB14
ENSG00000164032	7.93420283483726	7.88480606970479	7.77538411400166	7.95508777361021	8.07620771016485	4	99948069	99950367	H2A.Z variant histone 1 [Source:HGNC Symbol;Acc:HGNC:4741]	H2AZ1
ENSG00000164038	7.21881887018575	7.55358424607934	7.35178296338918	7.3177073512892	7.46167592917693	4	103019868	103085829	solute carrier family 9 member B2 [Source:HGNC Symbol;Acc:HGNC:25143]	SLC9B2
ENSG00000164039	6.34916297801621	6.08037681545381	5.92260423785389	6.225941682072	6.10264767720633	4	103077592	103099880	3-hydroxybutyrate dehydrogenase 2 [Source:HGNC Symbol;Acc:HGNC:32389]	BDH2
ENSG00000164040	10.6111937483333	10.7158008147159	10.4191185261968	10.6430684924964	10.6306649924733	4	128269237	128288829	progesterone receptor membrane component 2 [Source:HGNC Symbol;Acc:HGNC:16089]	PGRMC2
ENSG00000164045	4.53258228580865	3.92043126999285	4.61303885931347	4.43817065204898	3.994410052722	3	48157146	48188417	cell division cycle 25A [Source:HGNC Symbol;Acc:HGNC:1725]	CDC25A
ENSG00000164048	5.62394703782095	5.56878480961102	5.21666610719445	5.43766059998758	5.2421213790941	3	48241100	48299253	zinc finger protein 589 [Source:HGNC Symbol;Acc:HGNC:16747]	ZNF589
ENSG00000164050	10.3931262655556	10.4636413428581	10.6261157965628	10.3495123397038	10.2643367834458	3	48403849	48430499	plexin B1 [Source:HGNC Symbol;Acc:HGNC:9103]	PLXNB1
ENSG00000164051	7.9042072819969	8.21412628079395	7.86888690153687	8.14772171420234	8.0708743475296	3	48432164	48440456	coiled-coil domain containing 51 [Source:HGNC Symbol;Acc:HGNC:25714]	CCDC51
ENSG00000164053	5.7906178336356	6.44059996966111	6.11808867171833	6.02245304327498	6.38642517892947	3	48446710	48467645	ATR interacting protein [Source:HGNC Symbol;Acc:HGNC:33499]	ATRIP
ENSG00000164054	10.8828681104981	10.8178188634978	10.9038024774438	10.7631839389285	10.7168476854356	3	48467798	48504826	shisa family member 5 [Source:HGNC Symbol;Acc:HGNC:30376]	SHISA5
ENSG00000164056	4.70950720895233	4.40613311846816	3.96991253559643	4.43817065204898	4.63813181725412	4	123396754	123403760	sprouty RTK signaling antagonist 1 [Source:HGNC Symbol;Acc:HGNC:11269]	SPRY1
ENSG00000164061	2.32947622463054	2.33354215076899	2.77987111205319	2.56641877049572	1.58098965305343	3	49554477	49671549	bassoon presynaptic cytomatrix protein [Source:HGNC Symbol;Acc:HGNC:1117]	BSN
ENSG00000164062	9.89511544629319	9.88946899943982	9.82900604337993	9.74095695460709	9.82376592013955	3	49673981	49683971	acylaminoacyl-peptide hydrolase [Source:HGNC Symbol;Acc:HGNC:586]	APEH
ENSG00000164066	5.84215413067502	6.0586784805515	5.85107760107235	6.00043196978032	6.12340500023703	4	127623271	127726737	inturned planar cell polarity protein [Source:HGNC Symbol;Acc:HGNC:29239]	INTU
ENSG00000164068	7.87975356323669	7.76262874971701	7.91638292449641	7.75918052335247	7.63069126733169	3	49688740	49721532	ring finger protein 123 [Source:HGNC Symbol;Acc:HGNC:21148]	RNF123
ENSG00000164070	9.5466347591349	9.70797254908563	9.72280930700676	9.91732082881649	9.92773338342534	4	127781821	127840733	heat shock protein family A (Hsp70) member 4 like [Source:HGNC Symbol;Acc:HGNC:17041]	HSPA4L
ENSG00000164073	6.50117767514067	6.52213907570352	6.70965468516363	6.65036421327649	6.60880743793619	4	127917799	127966034	major facilitator superfamily domain containing 8 [Source:HGNC Symbol;Acc:HGNC:28486]	MFSD8
ENSG00000164074	6.13857775753464	5.8471398473055	6.25370273413522	6.10732250444978	6.16404461355389	4	127965267	128039953	abhydrolase domain containing 18 [Source:HGNC Symbol;Acc:HGNC:26111]	ABHD18
ENSG00000164077	7.25729468917223	7.39812090017939	7.12798264066847	7.2446510887099	7.36911204757138	3	49907160	49930173	MON1 homolog A, secretory trafficking associated [Source:HGNC Symbol;Acc:HGNC:28207]	MON1A
ENSG00000164078	8.08085643208191	8.13339218366842	8.47179941801921	8.21141302239691	7.73553152841175	3	49886902	49906130	macrophage stimulating 1 receptor [Source:HGNC Symbol;Acc:HGNC:7381]	MST1R
ENSG00000164080	7.38441182192467	7.46563166991179	7.60467202433137	7.50140273348261	7.55631065979852	3	51538666	51668667	RAD54 like 2 [Source:HGNC Symbol;Acc:HGNC:29123]	RAD54L2
ENSG00000164081	8.60931762738457	8.55362303895007	8.33866973548441	8.32651577939622	8.45757791990633	3	51662693	51704323	testis expressed 264, ER-phagy receptor [Source:HGNC Symbol;Acc:HGNC:30247]	TEX264
ENSG00000164086	11.4606367630323	11.5113518038429	11.5094757717215	11.2900433253704	11.3215915876029	3	52048919	52056571	dual specificity phosphatase 7 [Source:HGNC Symbol;Acc:HGNC:3073]	DUSP7
ENSG00000164087	5.43547518163318	5.40647682138988	5.64094620157691	5.37057069641187	5.72206981799663	3	52074590	52154735	POC1 centriolar protein A [Source:HGNC Symbol;Acc:HGNC:24488]	POC1A
ENSG00000164088	6.6386906927407	6.61426708752753	6.88701582576475	6.78527414094194	6.62345359799952	3	52245741	52250616	protein phosphatase, Mg2+/Mn2+ dependent 1M [Source:HGNC Symbol;Acc:HGNC:26506]	PPM1M
ENSG00000164091	10.0387072411139	10.0479122517083	10.0593493705933	10.0797148511868	10.1526515346489	3	52254434	52288020	WD repeat domain 82 [Source:HGNC Symbol;Acc:HGNC:28826]	WDR82
ENSG00000164093	7.64600640004841	7.86618959061688	7.68913731225145	7.75260833544406	7.98841348921761	4	110617423	110642123	paired like homeodomain 2 [Source:HGNC Symbol;Acc:HGNC:9005]	PITX2
ENSG00000164096	8.45648530456631	8.73898275804615	8.28991379601871	8.64310997093273	8.82693973710132	4	119296419	119304445	allregulin [Source:HGNC Symbol;Acc:HGNC:19225]	ARLN
ENSG00000164099	8.2667861368166	8.01444664995173	8.4233039587788	8.47363597444209	8.3690940487411	4	118280038	118353003	serine protease 12 [Source:HGNC Symbol;Acc:HGNC:9477]	PRSS12
ENSG00000164104	7.79728904041738	7.92133348750074	7.99591463746314	8.12245633300738	7.90695074988934	4	173331376	173334456	high mobility group box 2 [Source:HGNC Symbol;Acc:HGNC:5000]	HMGB2
ENSG00000164105	5.09661540301543	4.53743743204981	4.55419924707678	4.7334376484291	5.27959205274452	4	173369969	173377532	Sin3A associated protein 30 [Source:HGNC Symbol;Acc:HGNC:10532]	SAP30
ENSG00000164109	4.25686179097337	3.92043126999285	4.13961230912932	4.7334376484291	3.80181831465869	4	120055623	120067192	mitotic arrest deficient 2 like 1 [Source:HGNC Symbol;Acc:HGNC:6763]	MAD2L1
ENSG00000164111	11.6976764688982	11.7589122243437	11.5495661717393	11.6034346977066	11.5336821318731	4	121667396	121697061	annexin A5 [Source:HGNC Symbol;Acc:HGNC:543]	ANXA5
ENSG00000164114	5.13844347790125	4.26167084018817	4.61303885931347	4.67902183166224	4.45373983520448	4	155342658	155376970	microtubule associated protein 9 [Source:HGNC Symbol;Acc:HGNC:26118]	MAP9
ENSG00000164117	7.54075966593059	7.30903185247486	7.4518814130138	7.44545115328328	7.55631065979852	4	174236658	174283676	F-box protein 8 [Source:HGNC Symbol;Acc:HGNC:13587]	FBXO8
ENSG00000164118	5.29459022537765	5.87223519392977	5.66894833727755	5.908824141121	5.90102680590164	4	174283295	174333380	centrosomal protein 44 [Source:HGNC Symbol;Acc:HGNC:29356]	CEP44
ENSG00000164120	5.9865597447475	5.10154137595205	4.61303885931347	3.67988467992081	3.45401138231152	4	174490175	174523154	15-hydroxyprostaglandin dehydrogenase [Source:HGNC Symbol;Acc:HGNC:5154]	HPGD
ENSG00000164124	3.1783093797046	2.81979498664789	3.67081992245928	3.67988467992081	4.0818509299195	4	158201604	158255416	transmembrane protein 144 [Source:HGNC Symbol;Acc:HGNC:25633]	TMEM144
ENSG00000164125	5.05353830314623	4.76885596481602	5.46045882033046	4.7334376484291	3.994410052722	4	158124474	158174249	golgi associated kinase 1B [Source:HGNC Symbol;Acc:HGNC:25312]	GASK1B
ENSG00000164134	8.62779059563327	8.70795512079171	8.45179070672545	8.60348443691665	8.738884385197	4	139301446	139420033	N-alpha-acetyltransferase 15, NatA auxiliary subunit [Source:HGNC Symbol;Acc:HGNC:30782]	NAA15
ENSG00000164136	2.32947622463054	2.33354215076899	2.55824924234917	3.30189051802536	3.16462543631556	4	141636237	141735276	interleukin 15 [Source:HGNC Symbol;Acc:HGNC:5977]	IL15
ENSG00000164142	9.15915958089958	9.25527049979004	9.60997655552456	9.71245472357856	9.77867823907764	4	151409118	151670503	FHF complex subunit HOOK interacting protein 1A [Source:HGNC Symbol;Acc:HGNC:34237]	FHIP1A
ENSG00000164144	8.07548312961506	7.96281182753748	8.10242610570918	8.19696261705362	8.46165904889839	4	152779096	152918463	ARF interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:21496]	ARFIP1
ENSG00000164151	8.34925000333695	8.3090778112501	8.73614302636494	8.75912949379144	8.67353129270648	5	5420664	5490220	interactor of little elongation complex ELL subunit 1 [Source:HGNC Symbol;Acc:HGNC:29154]	ICE1
ENSG00000164162	6.07537791879382	5.74215117748329	5.55352314113347	5.9322771783245	6.14386790050854	4	144831908	145098823	anaphase promoting complex subunit 10 [Source:HGNC Symbol;Acc:HGNC:24077]	ANAPC10
ENSG00000164163	9.41455660905214	9.21660234351983	9.19915943363132	9.2280540369405	9.30238507387932	4	145098248	145129524	ATP binding cassette subfamily E member 1 [Source:HGNC Symbol;Acc:HGNC:69]	ABCE1
ENSG00000164164	8.30401982553585	8.35875452577645	8.67532104103262	8.71586359350711	8.4452648035663	4	145110838	145180621	OTU deubiquitinase 4 [Source:HGNC Symbol;Acc:HGNC:24949]	OTUD4
ENSG00000164167	6.15904375126754	6.29972022197807	5.99075157344905	6.31784593747909	6.16404461355389	4	146175685	146204436	LSM6 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:HGNC Symbol;Acc:HGNC:17017]	LSM6
ENSG00000164168	8.49724286230823	8.38949898540438	8.69927966038627	8.61801996021144	8.44113696686424	4	147617386	147672044	transmembrane protein 184C [Source:HGNC Symbol;Acc:HGNC:25587]	TMEM184C
ENSG00000164169	6.53288880514219	6.5061957696903	6.47603569171098	6.56291512856134	6.70833904653517	4	147635654	147684163	protein arginine methyltransferase 9 [Source:HGNC Symbol;Acc:HGNC:25099]	PRMT9
ENSG00000164171	10.2808844318384	10.1203984334755	10.5244118363322	10.4483934468338	10.078850508641	5	52989320	53094779	integrin subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:6137]	ITGA2
ENSG00000164172	8.43146637345731	8.34537508228737	8.02870177666668	8.38717572528628	8.28867639807195	5	53095679	53113016	molybdenum cofactor synthesis 2 [Source:HGNC Symbol;Acc:HGNC:7193]	MOCS2
ENSG00000164180	6.8673289810768	6.71480397761986	6.91066273047221	6.77233689114373	7.15394974278863	5	88185575	88269476	transmembrane protein 161B [Source:HGNC Symbol;Acc:HGNC:28483]	TMEM161B
ENSG00000164181	9.94163414015142	9.86311030885808	9.64034935780628	9.75253144092053	9.6944835188225	5	60751791	60844274	ELOVL fatty acid elongase 7 [Source:HGNC Symbol;Acc:HGNC:26292]	ELOVL7
ENSG00000164182	7.36692370472908	7.18432780675731	7.17755699826387	7.32658465237254	7.24200344521755	5	60945177	61154531	NADH:ubiquinone oxidoreductase complex assembly factor 2 [Source:HGNC Symbol;Acc:HGNC:28086]	NDUFAF2
ENSG00000164187	7.0093555819341	7.14368295889039	7.70950295249708	7.38724176251123	7.45350218955144	5	36098407	36151921	LMBR1 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25287]	LMBRD2
ENSG00000164190	9.13869524196233	9.06159965295137	9.46777496009021	9.54760390192677	9.42240546405599	5	36876769	37066413	NIPBL cohesin loading factor [Source:HGNC Symbol;Acc:HGNC:28862]	NIPBL
ENSG00000164197	5.56381788251891	5.6289183364601	5.96839156440693	5.70606280538599	5.42044033666212	5	64165291	64372869	ring finger protein 180 [Source:HGNC Symbol;Acc:HGNC:27752]	RNF180
ENSG00000164209	8.53688054401636	8.56521132356404	8.46781981423311	8.67474038062211	8.66293628489815	5	110738136	110765161	solute carrier family 25 member 46 [Source:HGNC Symbol;Acc:HGNC:25198]	SLC25A46
ENSG00000164211	8.52115591260008	8.34537508228737	8.85973628941308	8.68513159815904	8.49389901285153	5	111495551	111512590	StAR related lipid transfer domain containing 4 [Source:HGNC Symbol;Acc:HGNC:18058]	STARD4
ENSG00000164219	6.5942936065608	6.70086343941024	6.46009811216893	6.69217810022564	7.11302068123874	5	115204012	115262877	protein geranylgeranyltransferase type I subunit beta [Source:HGNC Symbol;Acc:HGNC:8895]	PGGT1B
ENSG00000164221	5.9865597447475	6.03664880998607	6.29021820417914	6.50152475168672	6.26090076374544	5	115267190	115296756	coiled-coil domain containing 112 [Source:HGNC Symbol;Acc:HGNC:28599]	CCDC112
ENSG00000164236	6.84223657863867	6.85986758371431	7.38592663748178	7.40411404536054	7.17398691965174	5	10564070	10657816	ankyrin repeat domain 33B [Source:HGNC Symbol;Acc:HGNC:35240]	ANKRD33B
ENSG00000164237	5.62394703782095	5.26205073665551	5.77581895003601	5.14826734327974	5.12349036013897	5	10275875	10307974	carboxymethylenebutenolidase homolog [Source:HGNC Symbol;Acc:HGNC:25090]	CMBL
ENSG00000164241	4.53258228580865	4.53743743204981	4.13961230912932	4.56361653797748	4.63813181725412	5	127045235	127073506	chromosome 5 open reading frame 63 [Source:HGNC Symbol;Acc:HGNC:40051]	C5orf63
ENSG00000164244	8.72021301103098	8.93333644183066	8.83214005124318	8.83574813588521	9.00806864706732	5	127517617	127555085	proline rich coiled-coil 1 [Source:HGNC Symbol;Acc:HGNC:28164]	PRRC1
ENSG00000164251	10.1257645020358	10.1781401146665	10.3331376881289	10.3374853975527	10.3361158901243	5	76818933	76835315	F2R like trypsin receptor 1 [Source:HGNC Symbol;Acc:HGNC:3538]	F2RL1
ENSG00000164252	7.34028751036025	7.24322550451872	7.06615333142434	7.37016982143033	7.54096303361362	5	77029251	77065234	angiogenic factor with G-patch and FHA domains 1 [Source:HGNC Symbol;Acc:HGNC:24684]	AGGF1
ENSG00000164253	9.99952373039152	9.83785433207184	9.80554764300652	9.9362940311886	9.92478007855673	5	77425970	77620611	WD repeat domain 41 [Source:HGNC Symbol;Acc:HGNC:25601]	WDR41
ENSG00000164258	7.99807669299142	7.99172567867646	7.86888690153687	7.98903303347489	7.94242804293364	5	53560633	53683338	NADH:ubiquinone oxidoreductase subunit S4 [Source:HGNC Symbol;Acc:HGNC:7711]	NDUFS4
ENSG00000164284	8.6959067234129	8.78925713285385	8.75259270267595	8.79794738789027	8.71514996745921	5	149345430	149354583	GrpE like 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:21060]	GRPEL2
ENSG00000164291	5.50107323866601	5.44043214543023	6.11808867171833	6.18747551773483	6.10264767720633	5	95555101	95605102	arylsulfatase family member K [Source:HGNC Symbol;Acc:HGNC:25239]	ARSK
ENSG00000164292	4.96332211650562	4.87198633014087	4.72397403013371	4.83647381902327	4.63813181725412	5	95713522	95824383	Rho related BTB domain containing 3 [Source:HGNC Symbol;Acc:HGNC:18757]	RHOBTB3
ENSG00000164294	8.00374558818392	7.81533820797781	7.99037693245263	7.85433124208127	7.76224835443146	5	55160167	55167297	glutathione peroxidase 8 (putative) [Source:HGNC Symbol;Acc:HGNC:33100]	GPX8
ENSG00000164296	5.96347372527451	6.08037681545381	6.25370273413522	6.26340881338147	6.35166149579354	5	149993118	150000654	tigger transposable element derived 6 [Source:HGNC Symbol;Acc:HGNC:18332]	TIGD6
ENSG00000164300	8.9665121391801	8.98025844331133	9.15281535983822	9.13510500806773	9.20350007806048	5	80111228	80256048	serine incorporator 5 [Source:HGNC Symbol;Acc:HGNC:18825]	SERINC5
ENSG00000164305	8.43985431779467	8.51828900404369	8.43558150450586	8.63955228807209	8.4286821167498	4	184627695	184650418	caspase 3 [Source:HGNC Symbol;Acc:HGNC:1504]	CASP3
ENSG00000164306	6.19912481754343	6.3181010934229	6.36058820647776	6.62179946318525	6.12340500023703	4	184648461	184694963	primase and DNA directed polymerase [Source:HGNC Symbol;Acc:HGNC:26575]	PRIMPOL
ENSG00000164307	8.64240053147024	8.53409995217903	9.03940694291574	8.81697156279827	8.87056627915359	5	96760810	96808100	endoplasmic reticulum aminopeptidase 1 [Source:HGNC Symbol;Acc:HGNC:18173]	ERAP1
ENSG00000164308	6.48505683637585	6.16404688026678	7.07664398776615	6.74610906078987	6.73555945154257	5	96875986	96919703	endoplasmic reticulum aminopeptidase 2 [Source:HGNC Symbol;Acc:HGNC:29499]	ERAP2
ENSG00000164309	3.00825374637908	3.59826248844921	3.4302651751641	3.8861055149731	4.31626346846536	5	79689777	79800607	cardiomyopathy associated 5 [Source:HGNC Symbol;Acc:HGNC:14305]	CMYA5
ENSG00000164323	7.92227934649034	7.92733247762021	8.45581471061252	8.37866461619246	8.14380477897045	4	185159665	185210815	cilia and flagella associated protein 97 [Source:HGNC Symbol;Acc:HGNC:29276]	CFAP97
ENSG00000164327	7.54075966593059	7.35426394347169	7.88688164649475	7.91444833478085	7.93657541503294	5	38937920	39074402	RPTOR independent companion of MTOR complex 2 [Source:HGNC Symbol;Acc:HGNC:28611]	RICTOR
ENSG00000164329	8.75424093768816	8.6438231989712	8.9075295726591	8.98057753421066	8.86132815397401	5	79611811	79688246	terminal nucleotidyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:26776]	TENT2
ENSG00000164331	6.91624128235695	6.89702377261191	6.88701582576475	7.05470066375842	6.99408330292369	5	73552190	73565712	ankyrin repeat family A member 2 [Source:HGNC Symbol;Acc:HGNC:13208]	ANKRA2
ENSG00000164332	8.3931051614161	8.35430848370052	8.25800681758501	8.42486631235256	8.50184767526738	5	159263285	159286037	ubiquitin like domain containing CTD phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:28110]	UBLCP1
ENSG00000164338	7.03172452461843	6.82172909342119	6.8385264822687	7.20668712628557	7.19374961378314	5	73565443	73583380	UTP15 small subunit processome component [Source:HGNC Symbol;Acc:HGNC:25758]	UTP15
ENSG00000164342	6.00928215240495	5.99155387155787	6.21623898229989	6.24479687309116	6.08158733519984	4	186068911	186088073	toll like receptor 3 [Source:HGNC Symbol;Acc:HGNC:11849]	TLR3
ENSG00000164346	9.88593595610513	9.9138448321829	9.64564351169624	9.80587993497158	9.88126354395599	5	74766991	74780113	NSA2 ribosome biogenesis factor [Source:HGNC Symbol;Acc:HGNC:30728]	NSA2
ENSG00000164347	8.26206362587278	8.05884247751582	8.32553523062309	8.23988673312767	8.33390506469707	5	74721206	74767147	GTP dependent ribosome recycling factor mitochondrial 2 [Source:HGNC Symbol;Acc:HGNC:29682]	GFM2
ENSG00000164366	7.68886326132157	7.7423554048635	7.72958510074194	7.83579652611898	7.76224835443146	5	196868	218153	coiled-coil domain containing 127 [Source:HGNC Symbol;Acc:HGNC:30520]	CCDC127
